survived,pclass,age,sibsp,parch,fare,sex_encoded,emb_C,emb_Q,emb_S
0,3,0.28854292037116125,0.0,0.0,0.11845922260278147,1,False,False,True
1,1,0.6457273750825019,0.0,0.0,1.0,0,True,False,False
1,3,0.009007260162285981,0.0,0.3333333333333333,0.23983916970369196,0,True,False,False
0,3,0.49042978607757115,0.0,0.0,0.12074460953402483,1,False,False,True
1,1,0.5370190627790503,0.125,0.0,0.7922674694977024,0,False,False,True
0,3,,0.0,0.0,0.12029972087807612,1,False,False,True
0,2,0.2730131614706682,0.0,0.0,1.0,1,False,False,True
0,3,0.009007260162285981,0.625,0.3333333333333333,0.7145643138354277,1,False,False,True
1,2,0.5525488216795434,0.0,0.0,0.1980668673744256,0,False,False,True
0,3,,0.0,0.0,0.11776141779310847,1,False,True,False
1,2,0.2574834025701751,0.0,0.0,0.1828309544994698,0,True,False,False
1,1,0.5525488216795434,0.125,0.3333333333333333,1.0,1,False,False,True
1,3,0.3196024381721474,0.0,0.0,0.11877612959058054,1,False,False,True
0,3,0.42831075047559886,0.25,0.0,0.12074460953402483,1,False,False,True
1,1,0.35066195597313354,0.125,0.0,1.0,0,True,False,False
1,3,0.36619171487362656,0.0,0.3333333333333333,0.2544397450117621,0,False,False,True
0,3,0.33513219707264047,0.0,0.0,0.11877612959058054,1,False,False,True
0,3,0.4749000271770781,0.0,0.0,0.11966590690247796,0,False,False,True
0,2,0.7078464106844742,0.0,0.0,0.3961337347488512,1,False,False,True
0,2,0.35066195597313354,0.0,0.0,0.15997708518703607,1,False,False,True
1,2,0.42831075047559886,0.0,0.0,0.19273429786819107,0,False,False,True
1,3,0.5991380983810226,0.0,0.0,0.12074460953402483,1,False,False,True
0,3,0.3972512326746127,0.0,0.0,0.12264909864339432,1,False,False,True
0,3,0.3196024381721474,0.125,0.0,0.14969284399644087,0,False,False,True
0,3,0.42831075047559886,0.125,0.0,0.24148921906804965,1,False,False,True
0,3,0.3040726792716543,0.0,0.0,0.13198109527930474,0,False,False,True
0,2,0.5214893038785573,0.125,0.0,0.31995417037407214,1,False,False,True
0,3,0.7854952051869395,0.0,0.0,0.11807832478090757,1,False,False,True
1,2,0.04006677796327212,0.125,0.16666666666666666,0.2856733664054215,1,False,False,True
0,3,0.3196024381721474,0.0,0.0,0.11845922260278147,1,False,False,True
0,3,,0.375,0.16666666666666666,0.3880084224126373,0,False,False,True
0,3,,0.0,0.0,0.12029972087807612,1,False,False,True
0,3,,0.0,0.0,0.10449246127030946,1,False,True,False
1,1,0.5059595449780642,0.125,0.0,1.0,0,False,True,False
0,2,,0.0,0.0,0.0,1,False,False,True
1,3,0.676786892883488,0.0,0.0,0.12074460953402483,1,False,False,True
0,3,,0.0,0.0,0.12264909864339432,0,False,False,True
1,2,0.5214893038785573,0.125,0.16666666666666666,0.495167168436064,0,False,False,True
1,2,0.2730131614706682,0.0,0.3333333333333333,0.1980668673744256,0,False,False,True
0,2,0.459370268276585,0.0,0.0,0.1980668673744256,1,False,False,True
0,3,0.14877509026672361,0.0,0.3333333333333333,0.36794729593018294,0,False,False,True
0,3,,0.0,0.0,0.12029972087807612,1,True,False,False
0,3,0.3196024381721474,0.0,0.0,0.1178238850358958,1,False,True,False
0,3,0.44384050937609193,0.0,0.0,0.11998281389027704,1,False,False,True
0,3,0.42831075047559886,0.125,0.16666666666666666,0.21939714539936375,0,False,False,True
0,3,0.2730131614706682,0.125,0.16666666666666666,0.3079558889850444,1,False,False,True
0,3,,0.0,0.0,0.11046036834342966,1,False,False,True
1,2,0.42831075047559886,0.125,0.0,0.3961337347488512,0,False,False,True
1,2,0.28854292037116125,0.0,0.0,0.3961337347488512,0,False,False,True
0,3,,0.0,0.0,0.11807832478090757,1,False,True,False
1,3,0.49042978607757115,0.0,0.0,0.12264909864339432,1,False,False,True
1,1,0.42831075047559886,0.0,0.0,0.40451348683007693,1,False,False,True
1,3,,0.125,0.0,0.24529819728678864,0,False,False,True
1,2,0.6457273750825019,0.125,0.0,0.3961337347488512,0,False,False,True
0,3,0.2574834025701751,0.0,0.0,0.10855587923406018,1,False,False,True
0,1,0.7699654462864464,0.125,0.0,0.85168752971003,1,False,False,True
1,1,0.21089412586869588,0.125,0.3333333333333333,1.0,0,False,False,True
0,3,0.3196024381721474,0.25,0.3333333333333333,0.5237345050766061,0,False,False,True
1,2,0.36619171487362656,0.25,0.5,0.2856733664054215,0,False,False,True
0,1,0.9873820708933494,0.125,0.6666666666666666,1.0,1,False,False,True
0,2,0.4749000271770781,0.0,0.0,0.15997708518703607,1,False,False,True
1,2,0.692316651783981,0.125,0.16666666666666666,0.39994271296759015,0,False,False,True
0,3,0.3040726792716543,0.0,0.0,0.14474117231208025,1,False,False,True
0,3,0.38172147377411964,0.125,0.0,0.11845922260278147,1,False,False,True
1,2,0.42831075047559886,0.0,0.0,0.1980668673744256,0,False,False,True
1,3,,0.0,0.0,0.12360134319807906,1,False,False,True
1,1,0.05559653686376519,0.0,0.3333333333333333,1.0,1,False,False,True
1,2,0.1953643669682028,0.0,0.16666666666666666,0.29710030106163837,0,False,False,True
1,1,0.5214893038785573,0.0,0.0,0.40451348683007693,1,False,False,True
1,3,0.07112629576425826,0.25,0.16666666666666666,0.29341778091976156,0,True,False,False
1,1,0.8010249640874325,0.0,0.0,0.46469534268615237,1,False,False,True
0,2,0.5525488216795434,0.125,0.3333333333333333,0.42279658228002387,1,False,False,True
0,3,,0.125,0.0,0.3042109016003803,1,False,False,True
0,1,0.459370268276585,0.0,0.0,0.42279658228002387,1,True,False,False
1,1,0.7544356873859533,0.125,0.0,1.0,1,True,False,False
0,3,,0.0,0.0,0.12264909864339432,1,False,False,True
1,3,0.44384050937609193,0.0,0.0,0.12029972087807612,1,True,False,False
0,1,1.0,0.0,0.0,0.40451348683007693,1,False,False,True
1,1,,0.125,0.0,0.790172531477396,0,False,False,True
1,2,0.7699654462864464,0.0,0.0,0.15997708518703607,0,False,False,True
0,3,,0.0,0.0,0.11807832478090757,1,False,True,False
1,1,0.7389059284854602,0.0,0.0,0.40451348683007693,1,False,False,True
0,3,0.5214893038785573,0.0,0.0,0.12264909864339432,1,False,False,True
0,1,0.7233761695849672,0.0,0.0,0.5865826456857989,1,False,False,True
0,2,0.7389059284854602,0.0,0.0,0.1980668673744256,1,False,False,True
0,3,,0.0,0.0,0.12264909864339432,1,False,False,True
0,3,0.5836083394805296,0.0,0.0,0.10741318576843849,1,False,False,True
0,2,,0.0,0.0,0.0,1,False,False,True
0,1,0.8631439996894048,0.0,0.0,0.40451348683007693,1,False,False,True
0,3,,0.0,0.0,0.11769742695903367,1,False,True,False
1,3,0.005124820437162713,0.25,0.16666666666666666,0.29341778091976156,0,True,False,False
0,3,,0.0,0.0,0.11046036834342966,1,False,False,True
0,3,0.5836083394805296,0.0,0.0,0.13198109527930474,1,False,False,True
1,2,0.5059595449780642,0.125,0.3333333333333333,0.42279658228002387,0,False,False,True
1,2,0.35066195597313354,0.0,0.0,0.21012913959752813,0,True,False,False
0,3,0.33513219707264047,0.0,0.0,0.14988329290737784,0,False,False,True
0,1,,0.0,0.0,0.7922674694977024,1,False,False,True
0,2,0.5214893038785573,0.125,0.0,0.31995417037407214,1,False,False,True
0,3,0.44384050937609193,0.125,0.0,0.10734919493436368,1,False,False,True
0,3,0.33513219707264047,0.0,0.0,0.1145862535499677,1,False,False,True
1,3,0.024537019062779053,0.0,0.16666666666666666,0.18721127945101956,0,False,False,True
0,3,0.13324533136623054,0.625,0.3333333333333333,0.7145643138354277,1,False,False,True
0,2,,0.0,0.0,0.0,1,False,False,True
0,3,0.7699654462864464,0.0,0.0,0.12264909864339432,1,False,False,True
1,3,0.9718523119928564,0.0,0.0,0.14607431468863888,0,False,False,True
1,1,0.38172147377411964,0.125,0.0,1.0,1,True,False,False
0,3,,0.375,0.16666666666666666,0.3880084224126373,0,False,False,True
1,1,0.5370190627790503,0.125,0.0,1.0,0,False,False,True
0,1,0.894203517490391,0.0,0.0,0.4525066123861877,1,True,False,False
0,3,0.459370268276585,0.0,0.0,0.12264909864339432,1,False,False,True
1,3,0.13324533136623054,0.125,0.16666666666666666,0.24225101471179747,1,False,False,True
0,3,,0.125,0.0,0.3042109016003803,1,False,False,True
0,3,0.3196024381721474,0.0,0.0,0.11046036834342966,1,False,False,True
0,1,0.8476142407889118,0.0,0.0,0.46469534268615237,1,False,False,True
0,1,1.0,0.0,0.0,0.7542416781443876,1,True,False,False
0,3,0.3196024381721474,0.0,0.0,0.12264909864339432,1,False,False,True
0,3,,0.0,0.0,0.22028539911997366,1,True,False,False
1,1,0.8320844818884187,0.125,0.0,1.0,0,True,False,False
0,3,,0.0,0.0,0.2300622844118328,1,False,False,True
0,1,0.38172147377411964,0.125,0.3333333333333333,1.0,0,False,False,True
0,3,0.36619171487362656,0.0,0.0,0.11877612959058054,1,False,False,True
0,3,0.2574834025701751,0.0,0.0,0.13198109527930474,1,False,False,True
0,3,0.3196024381721474,0.0,0.0,0.11807832478090757,0,False,True,False
0,3,,0.0,0.0,0.1162378265056129,0,False,True,False
0,3,0.5680785805800365,0.0,0.0,0.14607431468863888,0,False,False,True
1,1,0.24195364366968203,0.0,0.0,1.0,0,False,False,True
0,1,0.2730131614706682,0.125,0.0,1.0,1,True,False,False
1,2,0.5059595449780642,0.0,0.3333333333333333,0.3961337347488512,0,False,False,True
1,1,,0.0,0.0,0.40451348683007693,1,False,False,True
0,3,0.42831075047559886,0.0,0.0,0.3431889375083797,1,False,False,True
1,3,0.3972512326746127,0.0,0.0,0.8607650866009288,1,False,False,True
1,3,0.44384050937609193,0.0,0.0,0.11807832478090757,1,False,True,False
0,3,,0.0,0.0,0.12264909864339432,1,False,False,True
1,1,0.5525488216795434,0.0,0.0,0.400514059700401,1,False,False,True
1,1,0.8320844818884187,0.125,0.0,0.9050132247723754,0,True,False,False
0,3,0.36619171487362656,0.0,0.0,0.1142053557280938,1,False,False,True
0,1,0.7233761695849672,0.0,0.0,0.5183379447362968,1,False,False,True
1,2,0.5214893038785573,0.0,0.0,0.15997708518703607,0,False,False,True
0,3,,0.0,0.0,0.36794729593018294,1,False,True,False
1,2,0.5525488216795434,0.125,0.0,0.3961337347488512,0,False,False,True
0,3,0.49042978607757115,0.0,0.0,0.12029972087807612,1,False,False,True
1,1,0.459370268276585,0.0,0.0,1.0,0,False,False,True
0,3,0.33513219707264047,0.0,0.0,0.12029972087807612,1,False,False,True
0,3,,0.0,0.0,0.11007947052155576,1,True,False,False
1,1,0.676786892883488,0.0,0.16666666666666666,0.8833660397596382,0,True,False,False
0,3,,0.0,0.0,0.11014346135563058,1,True,False,False
0,3,0.6224327367317622,0.0,0.0,0.11807832478090757,1,False,True,False
1,2,0.7699654462864464,0.0,0.0,0.15997708518703607,0,False,False,True
0,1,,0.0,0.0,1.0,1,False,False,True
0,3,0.5991380983810226,0.0,0.0,0.12074460953402483,1,False,False,True
0,2,0.35066195597313354,0.25,0.16666666666666666,0.17521299806199186,1,False,False,True
1,2,0.024537019062779053,0.125,0.16666666666666666,0.3961337347488512,0,False,False,True
0,3,,0.0,0.0,0.11014346135563058,1,True,False,False
0,3,0.2574834025701751,0.125,0.16666666666666666,0.11014346135563058,1,True,False,False
1,3,,0.0,0.3333333333333333,0.3406491108321246,0,True,False,False
0,3,0.459370268276585,0.0,0.0,0.13198109527930474,0,False,False,True
1,2,0.1021858135652444,0.0,0.3333333333333333,0.39994271296759015,0,False,False,True
0,1,0.692316651783981,0.0,0.0,0.40451348683007693,1,False,False,True
1,1,0.459370268276585,0.0,0.0,1.0,0,True,False,False
0,3,,0.0,0.0,0.22092073668685933,1,False,False,True
1,1,0.33513219707264047,0.0,0.3333333333333333,0.7541776873103129,0,True,False,False
1,1,0.5525488216795434,0.0,0.3333333333333333,1.0,0,False,False,True
0,3,0.13324533136623054,0.5,0.3333333333333333,0.4765031751642431,0,False,False,True
0,3,0.1643048491672167,0.5,0.3333333333333333,0.4765031751642431,0,False,False,True
1,2,0.49042978607757115,0.125,0.0,0.3961337347488512,1,False,False,True
0,1,0.7699654462864464,0.125,0.0,1.0,1,True,False,False
0,1,0.9873820708933494,0.0,0.0,0.3961337347488512,1,False,False,True
1,2,0.28854292037116125,0.125,0.0,0.3961337347488512,0,False,False,True
1,2,,0.0,0.0,0.211207842229075,1,True,False,False
0,3,0.5059595449780642,0.125,0.16666666666666666,0.31271711175846806,1,False,False,True
1,2,0.11771557246573747,0.125,0.16666666666666666,0.5599197981546262,1,False,False,True
1,1,0.2574834025701751,0.0,0.3333333333333333,1.0,1,True,False,False
0,2,0.4127809915751058,0.0,0.0,0.3961337347488512,1,False,False,True
0,3,,0.0,0.0,0.11928500908060408,1,False,True,False
1,3,0.33513219707264047,0.0,0.0,0.11007947052155576,1,True,False,False
1,3,0.33513219707264047,0.0,0.0,0.11845922260278147,0,False,False,True
0,1,0.9563225530923632,0.0,0.0,0.40451348683007693,1,False,False,True
1,1,0.7389059284854602,0.125,0.0,0.6033421498482503,0,True,False,False
0,1,,0.0,0.0,1.0,1,True,False,False
1,1,0.5991380983810226,0.125,0.16666666666666666,1.0,0,False,False,True
1,3,0.5525488216795434,0.125,0.0,0.26510488402423116,0,False,False,True
0,3,,0.0,0.0,0.11807832478090757,1,False,True,False
0,3,0.6146678572815157,0.0,0.0,0.12029972087807612,1,False,False,True
0,2,0.42831075047559886,0.0,0.0,0.2056848238119035,1,False,False,True
0,3,,0.0,0.0,0.12264909864339432,1,False,False,True
0,3,,0.0,0.0,0.12264909864339432,0,False,False,True
0,3,0.36619171487362656,0.25,0.0,0.36794729593018294,1,False,False,True
0,3,0.28854292037116125,0.0,0.0,0.12029972087807612,1,False,False,True
0,3,0.44384050937609193,0.0,0.6666666666666666,0.32109686383969377,0,False,False,True
0,3,,0.0,0.0,0.11014346135563058,1,True,False,False
1,3,0.49042978607757115,0.0,0.0,0.11966590690247796,1,False,False,True
1,2,0.9563225530923632,0.0,0.0,0.15997708518703607,1,False,False,True
1,1,0.8165547229879256,0.25,0.0,0.7843326060724254,0,False,False,True
1,1,0.5525488216795434,0.0,0.0,0.40203765098789657,1,False,False,True
1,3,,0.0,0.0,0.11807832478090757,0,False,True,False
0,3,0.24195364366968203,0.0,0.0,0.12264909864339432,1,False,False,True
0,3,0.28854292037116125,0.0,0.0,0.22092073668685933,1,False,False,True
1,2,0.5214893038785573,0.0,0.0,0.1980668673744256,0,False,False,True
1,1,0.5991380983810226,0.125,0.0,0.85168752971003,0,False,False,True
0,3,,0.125,0.0,0.22028539911997366,0,True,False,False
1,3,0.49042978607757115,0.0,0.0,0.12074460953402483,1,False,False,True
1,2,0.38172147377411964,0.125,0.16666666666666666,0.45707738624867444,0,False,False,True
1,1,0.5991380983810226,0.125,0.16666666666666666,1.0,0,True,False,False
0,2,0.8320844818884187,0.0,0.0,0.3961337347488512,1,False,False,True
0,1,0.5525488216795434,0.0,0.0,0.6113410041076021,1,True,False,False
0,3,,0.0,0.0,0.13274289092305255,1,True,False,False
1,1,0.2730131614706682,0.0,0.3333333333333333,1.0,0,False,False,True
0,2,0.7233761695849672,0.0,0.0,0.22853869312433722,1,False,False,True
1,1,0.9252630352913771,0.125,0.16666666666666666,1.0,1,True,False,False
0,3,0.33513219707264047,0.0,0.0,0.12264909864339432,1,False,False,True
0,3,,0.0,0.0,0.12264909864339432,1,False,False,True
0,3,0.5370190627790503,0.0,0.0,0.10855587923406018,1,False,False,True
1,1,0.8010249640874325,0.125,0.0,1.0,0,True,False,False
0,3,0.7233761695849672,0.0,0.0,0.11046036834342966,1,False,False,True
0,3,,0.0,0.3333333333333333,0.11807832478090757,0,False,True,False
0,2,0.5680785805800365,0.125,0.0,0.3961337347488512,1,False,False,True
0,3,0.5525488216795434,0.125,0.16666666666666666,0.36794729593018294,1,False,False,True
1,2,,0.0,0.0,0.5027851248735419,0,False,False,True
0,3,0.7544356873859533,0.0,0.0,0.0,1,False,False,True
0,3,,0.0,0.0,0.11007947052155576,1,True,False,False
1,1,0.7544356873859533,0.125,0.0,0.8673683312409346,1,True,False,False
1,2,0.36619171487362656,0.25,0.16666666666666666,0.411369647623807,0,False,False,True
0,3,,0.0,0.0,0.12029972087807612,1,False,False,True
0,1,,0.0,0.0,0.6460027058981266,1,False,False,True
0,3,0.676786892883488,0.0,0.0,0.12264909864339432,1,False,False,True
1,1,0.5370190627790503,0.0,0.0,0.40451348683007693,1,True,False,False
0,3,0.5525488216795434,0.125,0.0,0.23691844520556293,1,False,False,True
0,3,0.459370268276585,0.0,0.0,0.12029972087807612,1,False,False,True
1,1,0.4127809915751058,0.0,0.0,0.46469534268615237,1,False,False,True
1,2,0.33513219707264047,0.125,0.3333333333333333,0.6334970686103628,0,True,False,False
1,1,0.6146678572815157,0.0,0.0,1.0,0,False,False,True
0,3,0.5991380983810226,0.125,0.8333333333333333,0.4765031751642431,0,False,False,True
0,3,,0.0,0.0,0.10741318576843849,1,False,False,True
1,3,,0.125,0.0,0.23615664956181515,0,False,True,False
0,3,,0.0,0.0,0.11807832478090757,1,False,True,False
0,3,0.5370190627790503,0.0,0.0,0.12264909864339432,1,False,False,True
1,2,0.36619171487362656,0.125,0.3333333333333333,0.990334336872128,0,False,False,True
0,3,0.5214893038785573,0.125,0.16666666666666666,0.21939714539936375,1,False,False,True
0,3,0.3972512326746127,0.125,0.0,0.24529819728678864,0,False,False,True
1,2,0.05559653686376519,0.25,0.16666666666666666,0.5942006021232767,0,False,False,True
0,2,0.3972512326746127,0.0,0.0,0.15997708518703607,1,False,False,True
0,3,0.4127809915751058,0.125,0.0,0.22022293187718633,1,True,False,False
1,1,0.6457273750825019,0.125,0.0,0.8007112124130029,1,False,False,True
1,3,0.3040726792716543,0.125,0.16666666666666666,0.23983916970369196,1,True,False,False
0,3,0.3196024381721474,0.0,0.0,0.11966590690247796,1,False,False,True
0,3,0.3196024381721474,0.0,0.0,0.24529819728678864,1,False,False,True
0,1,0.9407927941918702,0.0,0.0,0.4924368928488719,1,False,False,True
0,2,0.8786737585898979,0.0,0.0,0.18816352400570432,1,False,True,False
1,1,0.3196024381721474,0.0,0.0,1.0,0,False,False,True
0,3,0.3972512326746127,0.0,0.0,0.12029972087807612,1,False,False,True
0,3,,0.0,0.0,0.1178238850358958,1,False,True,False
1,1,1.0,0.0,0.0,0.45707738624867444,1,False,False,True
0,3,0.7854952051869395,0.0,0.0,0.10747717660251331,1,False,False,True
1,1,0.49042978607757115,0.0,0.0,0.46469534268615237,1,True,False,False
0,1,,0.0,0.0,0.0,1,False,False,True
0,3,0.13324533136623054,0.375,0.3333333333333333,0.42508196921126723,0,False,False,True
1,2,0.42831075047559886,0.0,0.0,0.1980668673744256,0,False,False,True
0,3,0.49042978607757115,0.0,0.0,0.12074460953402483,1,False,False,True
0,2,0.4749000271770781,0.125,0.16666666666666666,0.39994271296759015,1,False,False,True
0,3,0.6301976161820088,0.0,0.8333333333333333,0.6046752922248089,0,False,False,True
0,3,,0.125,0.0,0.24529819728678864,1,False,False,True
0,3,0.3040726792716543,0.0,0.0,0.11966590690247796,1,False,False,True
1,1,0.36619171487362656,0.0,0.0,1.0,0,True,False,False
0,3,0.024537019062779053,0.375,0.3333333333333333,0.42508196921126723,0,False,False,True
1,3,,0.0,0.0,0.8607650866009288,1,False,False,True
1,3,0.005124820437162713,0.25,0.16666666666666666,0.29341778091976156,0,True,False,False
1,1,0.7389059284854602,0.125,0.0,1.0,1,True,False,False
0,3,0.28854292037116125,0.0,0.0,0.12029972087807612,1,False,False,True
1,1,0.8631439996894048,0.0,0.0,0.5408749070609314,1,True,False,False
0,3,,0.0,0.0,0.1150311422059164,1,False,False,True
1,3,0.35066195597313354,0.0,0.0,0.1150311422059164,0,False,False,True
0,3,,0.0,0.0,0.12029972087807612,1,False,False,True
1,2,0.2730131614706682,0.0,0.16666666666666666,0.35042599612398373,0,False,False,True
0,3,0.3196024381721474,0.0,0.0,0.12848902404836487,1,False,False,True
1,3,,0.0,0.0,0.11928500908060408,0,False,True,False
0,3,0.2730131614706682,0.0,0.0,0.10284241190595175,0,False,True,False
0,2,0.36619171487362656,0.25,0.0,1.0,1,False,False,True
0,3,,0.0,0.0,0.12029972087807612,1,False,False,True
0,3,0.49042978607757115,0.125,0.16666666666666666,0.23615664956181515,0,False,True,False
0,2,0.35066195597313354,0.0,0.0,0.1980668673744256,1,False,False,True
0,1,0.894203517490391,0.0,0.3333333333333333,1.0,1,True,False,False
1,1,0.7699654462864464,0.25,0.0,1.0,1,False,False,True
0,3,0.6146678572815157,0.0,0.0,0.11007947052155576,1,True,False,False
0,1,0.7233761695849672,0.0,0.0,0.3898489206879319,1,False,False,True
0,3,0.5525488216795434,0.0,0.0,0.1142053557280938,1,False,False,True
1,3,0.3040726792716543,0.125,0.0,0.12074460953402483,1,False,False,True
0,2,0.49042978607757115,0.25,0.0,1.0,1,False,False,True
0,2,0.38172147377411964,0.0,0.0,0.1980668673744256,1,False,False,True
0,3,,0.0,0.0,0.11845922260278147,1,False,False,True
0,3,0.6612571339829949,0.0,0.0,0.12264909864339432,1,False,False,True
1,1,,0.125,0.0,0.7922674694977024,0,False,False,True
1,2,0.6146678572815157,0.125,0.16666666666666666,0.5942006021232767,0,False,False,True
0,1,0.4749000271770781,0.125,0.0,0.7922674694977024,1,False,False,True
0,2,1.0,0.0,0.0,0.15997708518703607,1,False,False,True
1,2,0.4749000271770781,0.0,0.0,0.1980668673744256,1,False,False,True
0,2,,0.0,0.0,0.0,1,False,False,True
0,3,0.2730131614706682,0.0,0.0,0.11845922260278147,1,False,False,True
0,3,0.3739565943238731,0.0,0.0,0.12264909864339432,1,False,False,True
1,3,0.2730131614706682,0.0,0.0,0.14994728374145264,0,False,False,True
0,3,0.6612571339829949,0.125,1.0,0.7145643138354277,0,False,False,True
1,1,0.5525488216795434,0.0,0.16666666666666666,1.0,1,True,False,False
0,3,,0.0,0.0,0.12398224101995294,0,False,True,False
1,1,0.4127809915751058,0.0,0.0,1.0,1,True,False,False
0,3,0.3040726792716543,0.0,0.0,0.1405512962714674,1,False,False,True
0,3,0.21089412586869588,0.625,0.3333333333333333,0.7145643138354277,1,False,False,True
0,2,0.9252630352913771,0.125,0.16666666666666666,0.5942006021232767,1,False,False,True
0,2,0.38172147377411964,0.125,0.3333333333333333,0.6334970686103628,1,True,False,False
0,3,0.21089412586869588,0.5,0.16666666666666666,0.6046752922248089,1,False,False,True
0,3,0.28854292037116125,0.0,0.0,0.1549614226686006,1,False,False,True
0,3,0.2730131614706682,0.0,0.0,0.11877612959058054,1,False,False,True
1,1,0.22642388476918895,0.0,0.16666666666666666,1.0,0,False,False,True
1,1,0.4749000271770781,0.125,0.0,0.8684470338724815,1,False,False,True
1,3,0.05559653686376519,0.0,0.16666666666666666,0.2044156722694197,0,True,False,False
1,3,,0.0,0.0,0.8607650866009288,1,False,False,True
0,3,0.38172147377411964,0.0,0.0,0.11007947052155576,1,True,False,False
0,1,0.9252630352913771,0.0,0.0,0.40451348683007693,1,False,False,True
0,2,0.8010249640874325,0.0,0.0,0.2056848238119035,1,False,False,True
0,3,0.676786892883488,0.0,0.0,0.12264909864339432,1,False,False,True
1,3,,0.0,0.0,0.1178238850358958,0,False,True,False
0,1,0.7544356873859533,0.125,0.16666666666666666,1.0,1,True,False,False
0,3,0.6457273750825019,0.0,0.0,0.11655473349341199,1,False,False,True
1,1,0.2730131614706682,0.125,0.0,1.0,0,True,False,False
1,1,0.5370190627790503,0.0,0.0,0.400514059700401,1,False,False,True
0,3,0.2730131614706682,0.0,0.16666666666666666,0.22022293187718633,0,True,False,False
0,3,0.38172147377411964,0.0,0.0,0.11795186670404544,1,False,True,False
0,3,0.3972512326746127,0.125,0.0,0.11966590690247796,1,False,False,True
0,2,0.5991380983810226,0.0,0.0,0.3961337347488512,1,False,False,True
1,2,0.692316651783981,0.0,0.0,0.2056848238119035,0,False,False,True
1,1,0.6457273750825019,0.0,0.0,0.400514059700401,1,False,False,True
1,1,0.33513219707264047,0.0,0.0,1.0,0,False,False,True
1,3,,0.125,0.16666666666666666,0.23228368050900136,1,True,False,False
1,1,0.36619171487362656,0.0,0.0,0.7542416781443876,0,True,False,False
0,1,,0.0,0.0,0.40451348683007693,1,False,False,True
1,1,0.7389059284854602,0.125,0.0,0.7922674694977024,1,False,False,True
0,3,0.44384050937609193,0.0,0.0,0.14448673256706848,1,False,False,True
0,2,0.8010249640874325,0.0,0.0,0.1980668673744256,1,False,False,True
0,3,0.28854292037116125,0.0,0.0,0.11655473349341199,1,False,False,True
1,1,0.5836083394805296,0.0,0.0,1.0,0,True,False,False
1,2,0.4127809915751058,0.0,0.0,0.15997708518703607,0,False,False,True
0,3,,0.0,0.0,0.23615664956181515,1,False,True,False
0,3,0.5059595449780642,0.0,0.0,0.11845922260278147,1,False,False,True
1,2,0.08665605466475132,0.0,0.16666666666666666,0.5027851248735419,0,False,False,True
0,3,0.2574834025701751,0.125,0.0,0.10747717660251331,1,False,False,True
0,2,0.5214893038785573,0.0,0.0,0.1980668673744256,1,False,False,True
0,2,0.7699654462864464,0.0,0.0,0.1980668673744256,1,False,False,True
1,1,0.4127809915751058,0.125,0.0,0.8090269736601539,1,False,False,True
0,3,0.3040726792716543,0.0,0.0,0.13198109527930474,1,False,False,True
1,2,0.459370268276585,0.375,0.0,0.31995417037407214,0,False,False,True
1,3,,0.0,0.0,0.11788787586997061,0,False,True,False
0,2,0.38172147377411964,0.125,0.0,0.3961337347488512,1,False,False,True
0,3,0.38172147377411964,0.125,0.0,0.12074460953402483,0,False,False,True
1,1,0.44384050937609193,0.0,0.0,1.0,0,False,False,True
0,3,0.1643048491672167,0.0,0.0,0.2862447131382324,1,True,False,False
0,2,,0.0,0.0,0.0,1,False,False,True
0,2,0.35066195597313354,0.0,0.0,0.1980668673744256,1,False,False,True
0,2,0.35066195597313354,0.0,0.0,0.1980668673744256,1,False,False,True
0,3,0.4360756299258454,0.0,0.0,0.24529819728678864,1,False,False,True
0,3,0.7389059284854602,0.125,0.5,0.5237345050766061,0,False,False,True
1,1,0.5370190627790503,0.0,0.0,1.0,1,True,False,False
0,3,,0.0,0.0,0.12029972087807612,1,False,False,True
0,3,,0.0,0.0,0.12029972087807612,1,False,False,True
1,1,,0.0,0.0,0.45707738624867444,1,False,False,True
0,1,0.5525488216795434,0.125,0.0,1.0,1,False,False,True
1,1,0.3196024381721474,0.25,0.3333333333333333,1.0,0,True,False,False
0,3,0.36619171487362656,0.125,0.0,0.24529819728678864,1,False,False,True
1,3,0.4749000271770781,0.0,0.0,0.12074460953402483,1,False,False,True
0,1,1.0,0.125,0.16666666666666666,1.0,1,False,False,True
0,3,0.24195364366968203,0.125,0.16666666666666666,0.30852723571785523,1,False,False,True
1,2,0.459370268276585,0.0,0.0,0.1980668673744256,0,False,False,True
0,1,0.28854292037116125,0.125,0.0,0.8090269736601539,1,False,False,True
0,3,0.4749000271770781,0.0,0.0,0.11807832478090757,1,False,True,False
1,2,0.05559653686376519,0.125,0.16666666666666666,0.35042599612398373,0,False,False,True
1,3,0.08665605466475132,0.0,0.16666666666666666,0.1900680131150738,1,False,False,True
0,3,0.5059595449780642,0.0,0.0,0.14474117231208025,1,False,False,True
0,3,0.35066195597313354,0.0,0.0,0.12029972087807612,1,False,False,True
1,2,0.7389059284854602,0.125,0.3333333333333333,0.990334336872128,0,False,False,True
1,2,0.0038824397251232684,0.125,0.16666666666666666,0.22092073668685933,1,False,False,True
0,3,0.42831075047559886,0.0,0.0,0.11877612959058054,1,False,False,True
0,2,0.2730131614706682,0.0,0.0,0.17521299806199186,1,False,False,True
0,3,0.5214893038785573,0.0,0.0,0.12264909864339432,1,False,False,True
1,1,0.5059595449780642,0.0,0.0,1.0,0,False,False,True
